chr	pos	end	is.left	is.right	strand	length
12	110000000	110099999	1	0	left	1e+05
12	110100000	110199999	1	0	left	1e+05
12	113900000	113999999	0	1	right	1e+05
12	114000000	114099999	0	1	right	1e+05
12	114100000	114199999	0	1	right	1e+05
12	114200000	114299999	0	1	right	1e+05
12	114300000	114399999	0	1	right	1e+05
12	114400000	114499999	0	1	right	1e+05
12	114500000	114599999	0	1	right	1e+05
12	114600000	114699999	0	1	right	1e+05
12	114700000	114799999	0	1	right	1e+05
12	114800000	114899999	0	1	right	1e+05
12	114900000	114999999	0	1	right	1e+05
12	115500000	115599999	1	0	left	1e+05
12	115600000	115699999	1	0	left	1e+05
12	115700000	115799999	1	0	left	1e+05
12	115800000	115899999	1	0	left	1e+05
12	115900000	115999999	1	0	left	1e+05
12	116000000	116099999	1	0	left	1e+05
12	116100000	116199999	1	0	left	1e+05
12	116200000	116299999	1	0	left	1e+05
12	116300000	116399999	1	0	left	1e+05
12	116400000	116499999	1	0	left	1e+05
12	116500000	116599999	1	0	left	1e+05
12	116600000	116699999	1	0	left	1e+05
12	116700000	116799999	1	0	left	1e+05
12	116800000	116899999	1	0	left	1e+05
12	117400000	117499999	0	1	right	1e+05
12	117500000	117599999	0	1	right	1e+05
12	117600000	117699999	0	1	right	1e+05
12	117700000	117799999	0	1	right	1e+05
12	117800000	117899999	0	1	right	1e+05
12	118100000	118199999	1	0	left	1e+05
12	118200000	118299999	1	0	left	1e+05
12	118700000	118799999	0	1	right	1e+05
12	118800000	118899999	0	1	right	1e+05
12	118900000	118999999	0	1	right	1e+05
12	119000000	119099999	0	1	right	1e+05
12	119100000	119199999	0	1	right	1e+05
12	119200000	119299999	0	1	right	1e+05
12	119300000	119399999	0	1	right	1e+05
12	119600000	119699999	1	0	left	1e+05
12	119700000	119799999	1	0	left	1e+05
12	119800000	119899999	1	0	left	1e+05
12	119900000	119999999	1	0	left	1e+05
12	120000000	120099999	1	0	left	1e+05
12	120100000	120199999	1	0	left	1e+05
12	120200000	120299999	1	0	left	1e+05
12	120300000	120399999	1	0	left	1e+05
12	120400000	120499999	1	0	left	1e+05
12	124800000	124899999	1	0	left	1e+05
12	124900000	124999999	1	0	left	1e+05
12	125500000	125599999	0	1	right	1e+05
12	125600000	125699999	0	1	right	1e+05
12	125700000	125799999	0	1	right	1e+05
12	125800000	125899999	0	1	right	1e+05
12	125900000	125999999	0	1	right	1e+05
12	126000000	126099999	0	1	right	1e+05
12	126100000	126199999	0	1	right	1e+05
12	126200000	126299999	0	1	right	1e+05
12	126300000	126399999	0	1	right	1e+05
12	126400000	126499999	0	1	right	1e+05
12	126500000	126599999	0	1	right	1e+05
12	126600000	126699999	0	1	right	1e+05
12	128400000	128499999	1	0	left	1e+05
12	128500000	128599999	1	0	left	1e+05
12	128600000	128699999	1	0	left	1e+05
12	128700000	128799999	1	0	left	1e+05
12	128800000	128899999	1	0	left	1e+05
12	128900000	128999999	1	0	left	1e+05
12	129000000	129099999	1	0	left	1e+05
12	129100000	129199999	1	0	left	1e+05
12	129400000	129499999	0	1	right	1e+05
12	129500000	129599999	0	1	right	1e+05
12	129600000	129699999	0	1	right	1e+05
12	129700000	129799999	0	1	right	1e+05
12	129800000	129899999	0	1	right	1e+05
12	129900000	129999999	0	1	right	1e+05
12	130000000	130099999	0	1	right	1e+05
12	130700000	130799999	1	0	left	1e+05
12	130800000	130899999	1	0	left	1e+05
12	130900000	130999999	1	0	left	1e+05
12	131000000	131099999	1	0	left	1e+05
12	131100000	131199999	1	0	left	1e+05
12	131200000	131299999	1	0	left	1e+05
12	131300000	131399999	1	0	left	1e+05
12	131600000	131699999	1	0	left	1e+05
12	131700000	131799999	1	0	left	1e+05
12	131800000	131899999	1	0	left	1e+05
12	131900000	131999999	1	0	left	1e+05
12	132000000	132099999	1	0	left	1e+05
12	132100000	132199999	1	0	left	1e+05
12	132300000	132399999	1	0	left	1e+05
12	132400000	132499999	1	0	left	1e+05
12	132500000	132599999	1	0	left	1e+05
12	132600000	132699999	1	0	left	1e+05
12	132700000	132799999	1	0	left	1e+05
12	133000000	133099999	0	1	right	1e+05
12	133100000	133199999	0	1	right	1e+05
12	133200000	133299999	0	1	right	1e+05
12	133300000	133399999	0	1	right	1e+05
12	133400000	133499999	0	1	right	1e+05
12	133500000	133599999	0	1	right	1e+05
12	133600000	133699999	0	1	right	1e+05
12	133700000	133799999	0	1	right	1e+05
12	133800000	133899999	1	0	left	1e+05
13	0	99999	0	1	right	1e+05
13	100000	199999	0	1	right	1e+05
13	18700000	18799999	1	0	left	1e+05
13	18800000	18899999	1	0	left	1e+05
13	18900000	18999999	1	0	left	1e+05
13	19000000	19099999	1	0	left	1e+05
13	19100000	19199999	1	0	left	1e+05
13	19200000	19299999	1	0	left	1e+05
13	19300000	19399999	1	0	left	1e+05
13	19400000	19499999	1	0	left	1e+05
13	19500000	19599999	1	0	left	1e+05
13	19600000	19699999	1	0	left	1e+05
13	19700000	19799999	1	0	left	1e+05
13	19800000	19899999	1	0	left	1e+05
13	19900000	19999999	1	0	left	1e+05
13	20000000	20099999	1	0	left	1e+05
13	20100000	20199999	1	0	left	1e+05
13	20200000	20299999	1	0	left	1e+05
13	21900000	21999999	0	1	right	1e+05
13	22000000	22099999	0	1	right	1e+05
13	22100000	22199999	0	1	right	1e+05
13	22200000	22299999	0	1	right	1e+05
13	22300000	22399999	0	1	right	1e+05
13	22400000	22499999	0	1	right	1e+05
13	22500000	22599999	0	1	right	1e+05
13	22600000	22699999	0	1	right	1e+05
13	23200000	23299999	1	0	left	1e+05
13	23300000	23399999	1	0	left	1e+05
13	23400000	23499999	1	0	left	1e+05
13	23500000	23599999	1	0	left	1e+05
13	23600000	23699999	1	0	left	1e+05
13	23700000	23799999	1	0	left	1e+05
13	23800000	23899999	1	0	left	1e+05
13	23900000	23999999	1	0	left	1e+05
13	24000000	24099999	1	0	left	1e+05
13	25700000	25799999	0	1	right	1e+05
13	25800000	25899999	0	1	right	1e+05
13	25900000	25999999	0	1	right	1e+05
13	26000000	26099999	0	1	right	1e+05
13	26100000	26199999	0	1	right	1e+05
13	26200000	26299999	0	1	right	1e+05
13	26300000	26399999	0	1	right	1e+05
13	27000000	27099999	1	0	left	1e+05
13	27100000	27199999	1	0	left	1e+05
13	27200000	27299999	1	0	left	1e+05
13	27300000	27399999	1	0	left	1e+05
13	27400000	27499999	1	0	left	1e+05
13	27500000	27599999	1	0	left	1e+05
13	29000000	29099999	0	1	right	1e+05
13	29100000	29199999	0	1	right	1e+05
13	29200000	29299999	0	1	right	1e+05
13	29300000	29399999	0	1	right	1e+05
13	29400000	29499999	0	1	right	1e+05
13	29500000	29599999	0	1	right	1e+05
13	29800000	29899999	1	0	left	1e+05
13	29900000	29999999	1	0	left	1e+05
13	30000000	30099999	1	0	left	1e+05
13	30100000	30199999	1	0	left	1e+05
13	30200000	30299999	1	0	left	1e+05
13	30300000	30399999	1	0	left	1e+05
13	30400000	30499999	1	0	left	1e+05
13	30500000	30599999	1	0	left	1e+05
13	30600000	30699999	1	0	left	1e+05
13	30700000	30799999	1	0	left	1e+05
13	31300000	31399999	0	1	right	1e+05
13	31400000	31499999	0	1	right	1e+05
13	31500000	31599999	0	1	right	1e+05
13	31600000	31699999	0	1	right	1e+05
13	31700000	31799999	0	1	right	1e+05
13	31800000	31899999	0	1	right	1e+05
13	31900000	31999999	0	1	right	1e+05
13	32200000	32299999	1	0	left	1e+05
13	32300000	32399999	1	0	left	1e+05
13	32400000	32499999	1	0	left	1e+05
13	32500000	32599999	1	0	left	1e+05
13	32600000	32699999	1	0	left	1e+05
13	34400000	34499999	0	1	right	1e+05
13	34500000	34599999	0	1	right	1e+05
13	34600000	34699999	0	1	right	1e+05
13	34700000	34799999	0	1	right	1e+05
13	34800000	34899999	0	1	right	1e+05
13	34900000	34999999	0	1	right	1e+05
13	35000000	35099999	0	1	right	1e+05
13	35100000	35199999	0	1	right	1e+05
13	35200000	35299999	0	1	right	1e+05
13	36900000	36999999	1	0	left	1e+05
13	37000000	37099999	1	0	left	1e+05
13	37100000	37199999	1	0	left	1e+05
13	37200000	37299999	1	0	left	1e+05
13	37300000	37399999	1	0	left	1e+05
13	37600000	37699999	0	1	right	1e+05
13	37700000	37799999	0	1	right	1e+05
13	37800000	37899999	0	1	right	1e+05
13	37900000	37999999	0	1	right	1e+05
13	38000000	38099999	0	1	right	1e+05
13	39200000	39299999	1	0	left	1e+05
13	39300000	39399999	1	0	left	1e+05
13	39400000	39499999	1	0	left	1e+05
13	39500000	39599999	1	0	left	1e+05
13	40100000	40199999	1	0	left	1e+05
13	40200000	40299999	1	0	left	1e+05
13	40300000	40399999	1	0	left	1e+05
13	40400000	40499999	1	0	left	1e+05
13	40500000	40599999	1	0	left	1e+05
13	40600000	40699999	1	0	left	1e+05
13	40700000	40799999	1	0	left	1e+05
13	40800000	40899999	1	0	left	1e+05
13	40900000	40999999	1	0	left	1e+05
13	43600000	43699999	0	1	right	1e+05
13	43700000	43799999	0	1	right	1e+05
13	43800000	43899999	0	1	right	1e+05
13	43900000	43999999	0	1	right	1e+05
13	44000000	44099999	0	1	right	1e+05
13	44100000	44199999	0	1	right	1e+05
13	44200000	44299999	0	1	right	1e+05
13	44900000	44999999	1	0	left	1e+05
13	45000000	45099999	1	0	left	1e+05
13	45100000	45199999	1	0	left	1e+05
13	45200000	45299999	1	0	left	1e+05
13	45300000	45399999	1	0	left	1e+05
13	45400000	45499999	1	0	left	1e+05
13	45500000	45599999	1	0	left	1e+05
13	45600000	45699999	1	0	left	1e+05
13	45700000	45799999	1	0	left	1e+05
13	47200000	47299999	0	1	right	1e+05
13	47300000	47399999	0	1	right	1e+05
13	47400000	47499999	0	1	right	1e+05
13	47500000	47599999	0	1	right	1e+05
13	47600000	47699999	0	1	right	1e+05
13	47700000	47799999	0	1	right	1e+05
13	47800000	47899999	0	1	right	1e+05
13	47900000	47999999	0	1	right	1e+05
13	48200000	48299999	1	0	left	1e+05
13	48300000	48399999	1	0	left	1e+05
13	48400000	48499999	1	0	left	1e+05
13	48500000	48599999	1	0	left	1e+05
13	48600000	48699999	1	0	left	1e+05
13	48700000	48799999	1	0	left	1e+05
13	48800000	48899999	1	0	left	1e+05
13	48900000	48999999	1	0	left	1e+05
13	50500000	50599999	0	1	right	1e+05
13	50600000	50699999	0	1	right	1e+05
13	51300000	51399999	1	0	left	1e+05
13	52400000	52499999	0	1	right	1e+05
13	52500000	52599999	0	1	right	1e+05
13	52600000	52699999	0	1	right	1e+05
13	52700000	52799999	0	1	right	1e+05
13	52800000	52899999	0	1	right	1e+05
13	52900000	52999999	0	1	right	1e+05
13	53000000	53099999	0	1	right	1e+05
13	53100000	53199999	0	1	right	1e+05
13	53200000	53299999	0	1	right	1e+05
13	53300000	53399999	0	1	right	1e+05
13	53400000	53499999	0	1	right	1e+05
13	53500000	53599999	0	1	right	1e+05
13	53600000	53699999	0	1	right	1e+05
13	53700000	53799999	0	1	right	1e+05
13	53800000	53899999	0	1	right	1e+05
13	53900000	53999999	0	1	right	1e+05
13	54000000	54099999	0	1	right	1e+05
13	59600000	59699999	1	0	left	1e+05
13	59700000	59799999	1	0	left	1e+05
13	59800000	59899999	1	0	left	1e+05
13	59900000	59999999	1	0	left	1e+05
13	60400000	60499999	1	0	left	1e+05
13	60500000	60599999	1	0	left	1e+05
13	60600000	60699999	1	0	left	1e+05
13	61000000	61099999	0	1	right	1e+05
13	61100000	61199999	0	1	right	1e+05
13	61200000	61299999	0	1	right	1e+05
13	61300000	61399999	0	1	right	1e+05
13	61400000	61499999	0	1	right	1e+05
13	61500000	61599999	0	1	right	1e+05
13	62400000	62499999	1	0	left	1e+05
13	62500000	62599999	1	0	left	1e+05
13	62600000	62699999	1	0	left	1e+05
13	63000000	63099999	0	1	right	1e+05
13	63100000	63199999	0	1	right	1e+05
13	63200000	63299999	0	1	right	1e+05
13	63300000	63399999	0	1	right	1e+05
13	63400000	63499999	0	1	right	1e+05
13	72900000	72999999	1	0	left	1e+05
13	73000000	73099999	1	0	left	1e+05
13	73100000	73199999	1	0	left	1e+05
13	73200000	73299999	1	0	left	1e+05
13	73300000	73399999	1	0	left	1e+05
13	73400000	73499999	1	0	left	1e+05
13	75300000	75399999	1	0	left	1e+05
13	75400000	75499999	1	0	left	1e+05
13	75500000	75599999	1	0	left	1e+05
13	75600000	75699999	1	0	left	1e+05
13	75700000	75799999	1	0	left	1e+05
13	75800000	75899999	1	0	left	1e+05
13	75900000	75999999	1	0	left	1e+05
13	76200000	76299999	0	1	right	1e+05
13	76300000	76399999	0	1	right	1e+05
13	76400000	76499999	0	1	right	1e+05
13	76500000	76599999	0	1	right	1e+05
13	76600000	76699999	0	1	right	1e+05
13	76700000	76799999	0	1	right	1e+05
13	77000000	77099999	1	0	left	1e+05
13	77100000	77199999	1	0	left	1e+05
13	77200000	77299999	1	0	left	1e+05
13	77300000	77399999	1	0	left	1e+05
13	77400000	77499999	1	0	left	1e+05
13	77500000	77599999	1	0	left	1e+05
13	77600000	77699999	1	0	left	1e+05
13	78100000	78199999	0	1	right	1e+05
13	78200000	78299999	0	1	right	1e+05
13	78300000	78399999	0	1	right	1e+05
13	78400000	78499999	0	1	right	1e+05
13	78500000	78599999	0	1	right	1e+05
13	78600000	78699999	0	1	right	1e+05
13	78700000	78799999	0	1	right	1e+05
13	78800000	78899999	0	1	right	1e+05
13	79300000	79399999	1	0	left	1e+05
13	79400000	79499999	1	0	left	1e+05
13	79500000	79599999	1	0	left	1e+05
13	79600000	79699999	1	0	left	1e+05
13	79700000	79799999	1	0	left	1e+05
13	80100000	80199999	0	1	right	1e+05
13	80200000	80299999	0	1	right	1e+05
13	80300000	80399999	0	1	right	1e+05
13	80400000	80499999	0	1	right	1e+05
13	80500000	80599999	0	1	right	1e+05
13	80600000	80699999	0	1	right	1e+05
13	80700000	80799999	0	1	right	1e+05
13	80800000	80899999	0	1	right	1e+05
13	80900000	80999999	0	1	right	1e+05
13	81000000	81099999	0	1	right	1e+05
13	81100000	81199999	0	1	right	1e+05
13	81200000	81299999	0	1	right	1e+05
13	91100000	91199999	1	0	left	1e+05
13	91200000	91299999	1	0	left	1e+05
13	91300000	91399999	1	0	left	1e+05
13	91400000	91499999	1	0	left	1e+05
13	91500000	91599999	1	0	left	1e+05
13	91600000	91699999	1	0	left	1e+05
13	91700000	91799999	1	0	left	1e+05
13	91800000	91899999	1	0	left	1e+05
13	92100000	92199999	0	1	right	1e+05
13	92200000	92299999	0	1	right	1e+05
13	92300000	92399999	0	1	right	1e+05
13	92400000	92499999	0	1	right	1e+05
13	92500000	92599999	0	1	right	1e+05
13	92600000	92699999	0	1	right	1e+05
13	92700000	92799999	0	1	right	1e+05
13	92800000	92899999	0	1	right	1e+05
13	94400000	94499999	1	0	left	1e+05
13	94500000	94599999	1	0	left	1e+05
13	94600000	94699999	1	0	left	1e+05
13	94700000	94799999	1	0	left	1e+05
13	94800000	94899999	1	0	left	1e+05
13	94900000	94999999	1	0	left	1e+05
13	95000000	95099999	1	0	left	1e+05
13	95100000	95199999	1	0	left	1e+05
13	95200000	95299999	1	0	left	1e+05
13	95500000	95599999	1	0	left	1e+05
13	95600000	95699999	1	0	left	1e+05
13	95700000	95799999	1	0	left	1e+05
13	95800000	95899999	1	0	left	1e+05
13	96200000	96299999	0	1	right	1e+05
13	96300000	96399999	0	1	right	1e+05
13	96400000	96499999	0	1	right	1e+05
13	96500000	96599999	0	1	right	1e+05
13	96600000	96699999	0	1	right	1e+05
13	96700000	96799999	0	1	right	1e+05
13	96800000	96899999	0	1	right	1e+05
13	96900000	96999999	0	1	right	1e+05
13	97000000	97099999	0	1	right	1e+05
13	97300000	97399999	1	0	left	1e+05
13	97400000	97499999	1	0	left	1e+05
13	97500000	97599999	1	0	left	1e+05
13	97600000	97699999	1	0	left	1e+05
13	97700000	97799999	1	0	left	1e+05
13	98600000	98699999	1	0	left	1e+05
13	98700000	98799999	1	0	left	1e+05
13	98800000	98899999	1	0	left	1e+05
13	98900000	98999999	1	0	left	1e+05
13	99000000	99099999	1	0	left	1e+05
13	99100000	99199999	1	0	left	1e+05
13	99200000	99299999	1	0	left	1e+05
13	99300000	99399999	1	0	left	1e+05
13	99400000	99499999	1	0	left	1e+05
13	100300000	100399999	0	1	right	1e+05
13	100400000	100499999	0	1	right	1e+05
13	100500000	100599999	0	1	right	1e+05
13	100600000	100699999	0	1	right	1e+05
13	100700000	100799999	0	1	right	1e+05
13	100800000	100899999	0	1	right	1e+05
13	100900000	100999999	0	1	right	1e+05
13	101200000	101299999	0	1	right	1e+05
13	101300000	101399999	0	1	right	1e+05
13	101400000	101499999	0	1	right	1e+05
13	101500000	101599999	0	1	right	1e+05
13	101600000	101699999	0	1	right	1e+05
13	101700000	101799999	0	1	right	1e+05
13	101800000	101899999	0	1	right	1e+05
13	101900000	101999999	0	1	right	1e+05
13	102500000	102599999	1	0	left	1e+05
13	102600000	102699999	1	0	left	1e+05
13	102700000	102799999	1	0	left	1e+05
13	102800000	102899999	1	0	left	1e+05
13	102900000	102999999	1	0	left	1e+05
13	103000000	103099999	1	0	left	1e+05
13	103100000	103199999	1	0	left	1e+05
13	103200000	103299999	1	0	left	1e+05
13	103600000	103699999	0	1	right	1e+05
13	103700000	103799999	0	1	right	1e+05
13	103800000	103899999	0	1	right	1e+05
13	103900000	103999999	0	1	right	1e+05
13	104000000	104099999	0	1	right	1e+05
13	104100000	104199999	0	1	right	1e+05
13	104200000	104299999	0	1	right	1e+05
13	104300000	104399999	0	1	right	1e+05
13	104400000	104499999	0	1	right	1e+05
13	105100000	105199999	1	0	left	1e+05
13	105200000	105299999	1	0	left	1e+05
13	105300000	105399999	1	0	left	1e+05
13	105400000	105499999	1	0	left	1e+05
13	105900000	105999999	0	1	right	1e+05
13	106000000	106099999	0	1	right	1e+05
13	108500000	108599999	1	0	left	1e+05
13	108600000	108699999	1	0	left	1e+05
13	108700000	108799999	1	0	left	1e+05
13	110200000	110299999	1	0	left	1e+05
13	110300000	110399999	1	0	left	1e+05
13	110400000	110499999	1	0	left	1e+05
13	110500000	110599999	1	0	left	1e+05
13	110600000	110699999	1	0	left	1e+05
13	110700000	110799999	1	0	left	1e+05
13	110800000	110899999	1	0	left	1e+05
13	110900000	110999999	1	0	left	1e+05
13	111000000	111099999	1	0	left	1e+05
13	111100000	111199999	1	0	left	1e+05
13	111500000	111599999	0	1	right	1e+05
13	111600000	111699999	0	1	right	1e+05
13	111700000	111799999	0	1	right	1e+05
13	111800000	111899999	0	1	right	1e+05
13	111900000	111999999	0	1	right	1e+05
13	112000000	112099999	0	1	right	1e+05
13	112100000	112199999	0	1	right	1e+05
13	112200000	112299999	0	1	right	1e+05
13	112300000	112399999	0	1	right	1e+05
13	112400000	112499999	0	1	right	1e+05
13	112700000	112799999	1	0	left	1e+05
13	112800000	112899999	1	0	left	1e+05
13	112900000	112999999	1	0	left	1e+05
13	113000000	113099999	1	0	left	1e+05
13	113100000	113199999	1	0	left	1e+05
13	113200000	113299999	1	0	left	1e+05
13	113300000	113399999	1	0	left	1e+05
13	115000000	115099999	0	1	right	1e+05
13	115100000	115199999	0	1	right	1e+05
14	0	99999	0	1	right	1e+05
14	100000	199999	0	1	right	1e+05
14	18700000	18799999	0	1	right	1e+05
14	18800000	18899999	0	1	right	1e+05
14	20000000	20099999	1	0	left	1e+05
14	20100000	20199999	1	0	left	1e+05
14	20200000	20299999	1	0	left	1e+05
14	20300000	20399999	1	0	left	1e+05
14	20400000	20499999	1	0	left	1e+05
14	20500000	20599999	1	0	left	1e+05
14	20600000	20699999	1	0	left	1e+05
14	20700000	20799999	1	0	left	1e+05
14	20800000	20899999	1	0	left	1e+05
14	22000000	22099999	0	1	right	1e+05
14	22400000	22499999	1	0	left	1e+05
14	22500000	22599999	1	0	left	1e+05
14	22600000	22699999	1	0	left	1e+05
14	22700000	22799999	1	0	left	1e+05
14	24900000	24999999	0	1	right	1e+05
14	25000000	25099999	0	1	right	1e+05
14	25100000	25199999	0	1	right	1e+05
14	25200000	25299999	0	1	right	1e+05
14	25300000	25399999	0	1	right	1e+05
14	25400000	25499999	0	1	right	1e+05
14	25500000	25599999	0	1	right	1e+05
14	25600000	25699999	0	1	right	1e+05
14	25700000	25799999	0	1	right	1e+05
14	25800000	25899999	0	1	right	1e+05
14	25900000	25999999	0	1	right	1e+05
14	26000000	26099999	0	1	right	1e+05
14	28700000	28799999	1	0	left	1e+05
14	28800000	28899999	1	0	left	1e+05
14	28900000	28999999	1	0	left	1e+05
14	29000000	29099999	1	0	left	1e+05
14	29100000	29199999	1	0	left	1e+05
14	29500000	29599999	0	1	right	1e+05
14	29600000	29699999	0	1	right	1e+05
14	29700000	29799999	0	1	right	1e+05
14	30300000	30399999	1	0	left	1e+05
14	30400000	30499999	1	0	left	1e+05
14	30500000	30599999	1	0	left	1e+05
14	30600000	30699999	1	0	left	1e+05
14	30700000	30799999	1	0	left	1e+05
14	30800000	30899999	1	0	left	1e+05
14	30900000	30999999	1	0	left	1e+05
14	31000000	31099999	1	0	left	1e+05
14	31100000	31199999	1	0	left	1e+05
14	31200000	31299999	1	0	left	1e+05
14	31300000	31399999	1	0	left	1e+05
14	31800000	31899999	0	1	right	1e+05
14	31900000	31999999	0	1	right	1e+05
14	32000000	32099999	0	1	right	1e+05
14	32100000	32199999	0	1	right	1e+05
14	32200000	32299999	0	1	right	1e+05
14	32300000	32399999	0	1	right	1e+05
14	32900000	32999999	0	1	right	1e+05
14	33000000	33099999	0	1	right	1e+05
14	33100000	33199999	0	1	right	1e+05
14	33200000	33299999	0	1	right	1e+05
14	33300000	33399999	0	1	right	1e+05
14	33400000	33499999	0	1	right	1e+05
14	33800000	33899999	1	0	left	1e+05
14	33900000	33999999	1	0	left	1e+05
14	34000000	34099999	1	0	left	1e+05
14	34100000	34199999	1	0	left	1e+05
14	34200000	34299999	1	0	left	1e+05
14	34300000	34399999	1	0	left	1e+05
14	34400000	34499999	1	0	left	1e+05
14	34500000	34599999	1	0	left	1e+05
14	34600000	34699999	1	0	left	1e+05
14	34700000	34799999	1	0	left	1e+05
14	34800000	34899999	1	0	left	1e+05
14	34900000	34999999	1	0	left	1e+05
14	36100000	36199999	0	1	right	1e+05
14	36200000	36299999	0	1	right	1e+05
14	36300000	36399999	0	1	right	1e+05
14	36400000	36499999	0	1	right	1e+05
14	36500000	36599999	0	1	right	1e+05
14	36600000	36699999	0	1	right	1e+05
14	36700000	36799999	0	1	right	1e+05
14	36800000	36899999	0	1	right	1e+05
14	36900000	36999999	0	1	right	1e+05
14	37000000	37099999	0	1	right	1e+05
14	37100000	37199999	0	1	right	1e+05
14	38600000	38699999	1	0	left	1e+05
14	38700000	38799999	1	0	left	1e+05
14	38800000	38899999	1	0	left	1e+05
14	38900000	38999999	1	0	left	1e+05
14	39000000	39099999	1	0	left	1e+05
14	39100000	39199999	1	0	left	1e+05
14	39200000	39299999	1	0	left	1e+05
14	39300000	39399999	1	0	left	1e+05
14	39400000	39499999	1	0	left	1e+05
14	39500000	39599999	1	0	left	1e+05
14	39800000	39899999	0	1	right	1e+05
14	39900000	39999999	0	1	right	1e+05
14	40000000	40099999	0	1	right	1e+05
14	40100000	40199999	0	1	right	1e+05
14	40200000	40299999	0	1	right	1e+05
14	40300000	40399999	0	1	right	1e+05
14	40400000	40499999	0	1	right	1e+05
14	40500000	40599999	0	1	right	1e+05
14	40600000	40699999	0	1	right	1e+05
14	40700000	40799999	0	1	right	1e+05
14	40800000	40899999	0	1	right	1e+05
14	40900000	40999999	0	1	right	1e+05
14	44600000	44699999	1	0	left	1e+05
14	44700000	44799999	1	0	left	1e+05
14	44800000	44899999	1	0	left	1e+05
14	44900000	44999999	1	0	left	1e+05
14	45000000	45099999	1	0	left	1e+05
14	45100000	45199999	1	0	left	1e+05
14	45200000	45299999	1	0	left	1e+05
14	45300000	45399999	1	0	left	1e+05
14	45600000	45699999	0	1	right	1e+05
14	45700000	45799999	0	1	right	1e+05
14	45800000	45899999	0	1	right	1e+05
14	45900000	45999999	0	1	right	1e+05
14	46000000	46099999	0	1	right	1e+05
14	46100000	46199999	0	1	right	1e+05
14	46200000	46299999	0	1	right	1e+05
14	46300000	46399999	0	1	right	1e+05
14	46400000	46499999	0	1	right	1e+05
14	46500000	46599999	0	1	right	1e+05
14	46600000	46699999	0	1	right	1e+05
14	46700000	46799999	0	1	right	1e+05
14	49000000	49099999	1	0	left	1e+05
14	49100000	49199999	1	0	left	1e+05
14	49200000	49299999	1	0	left	1e+05
14	49300000	49399999	1	0	left	1e+05
14	49400000	49499999	1	0	left	1e+05
14	49500000	49599999	1	0	left	1e+05
14	49600000	49699999	1	0	left	1e+05
14	49700000	49799999	1	0	left	1e+05
14	49800000	49899999	1	0	left	1e+05
14	49900000	49999999	1	0	left	1e+05
14	50000000	50099999	1	0	left	1e+05
14	51400000	51499999	0	1	right	1e+05
14	51500000	51599999	0	1	right	1e+05
14	51600000	51699999	0	1	right	1e+05
14	51700000	51799999	0	1	right	1e+05
14	53700000	53799999	0	1	right	1e+05
14	53800000	53899999	0	1	right	1e+05
14	53900000	53999999	0	1	right	1e+05
14	54000000	54099999	0	1	right	1e+05
14	54500000	54599999	1	0	left	1e+05
14	54600000	54699999	1	0	left	1e+05
14	54700000	54799999	1	0	left	1e+05
14	54800000	54899999	1	0	left	1e+05
14	54900000	54999999	1	0	left	1e+05
14	55000000	55099999	1	0	left	1e+05
14	55700000	55799999	0	1	right	1e+05
14	55800000	55899999	0	1	right	1e+05
14	55900000	55999999	0	1	right	1e+05
14	56000000	56099999	0	1	right	1e+05
14	56100000	56199999	0	1	right	1e+05
14	56200000	56299999	0	1	right	1e+05
14	56300000	56399999	0	1	right	1e+05
14	56400000	56499999	0	1	right	1e+05
14	56500000	56599999	0	1	right	1e+05
14	56600000	56699999	0	1	right	1e+05
14	56700000	56799999	0	1	right	1e+05
14	58100000	58199999	1	0	left	1e+05
14	58200000	58299999	1	0	left	1e+05
14	58300000	58399999	1	0	left	1e+05
14	58400000	58499999	1	0	left	1e+05
14	58500000	58599999	1	0	left	1e+05
14	58600000	58699999	1	0	left	1e+05
14	60900000	60999999	0	1	right	1e+05
14	61000000	61099999	0	1	right	1e+05
14	61400000	61499999	1	0	left	1e+05
14	61500000	61599999	1	0	left	1e+05
14	61600000	61699999	1	0	left	1e+05
14	61700000	61799999	1	0	left	1e+05
14	62300000	62399999	0	1	right	1e+05
14	62400000	62499999	0	1	right	1e+05
14	62500000	62599999	0	1	right	1e+05
14	62600000	62699999	0	1	right	1e+05
14	62700000	62799999	0	1	right	1e+05
14	62800000	62899999	0	1	right	1e+05
14	62900000	62999999	0	1	right	1e+05
14	63000000	63099999	0	1	right	1e+05
14	63200000	63299999	1	0	left	1e+05
14	63300000	63399999	1	0	left	1e+05
14	63400000	63499999	1	0	left	1e+05
14	63500000	63599999	1	0	left	1e+05
14	63600000	63699999	1	0	left	1e+05
14	63700000	63799999	1	0	left	1e+05
14	63800000	63899999	1	0	left	1e+05
14	63900000	63999999	1	0	left	1e+05
14	66400000	66499999	0	1	right	1e+05
14	66500000	66599999	0	1	right	1e+05
14	66600000	66699999	0	1	right	1e+05
14	66700000	66799999	0	1	right	1e+05
14	66800000	66899999	0	1	right	1e+05
14	67300000	67399999	1	0	left	1e+05
14	67400000	67499999	1	0	left	1e+05
14	67500000	67599999	1	0	left	1e+05
14	67600000	67699999	1	0	left	1e+05
14	67700000	67799999	1	0	left	1e+05
14	68700000	68799999	1	0	left	1e+05
14	68800000	68899999	1	0	left	1e+05
14	71600000	71699999	0	1	right	1e+05
14	71700000	71799999	0	1	right	1e+05
14	77100000	77199999	1	0	left	1e+05
14	78100000	78199999	0	1	right	1e+05
